,1Year,1month,3month,6month,PostEarningsReturn,Underlying,accountsPayable,capitalExpenditures,capitalSurplus,cash,changeInCash,changeToAccountReceivables,changeToInventory,changeToLiabilities,changeToNetincome,changeToOperatingActivities,close,commonStock,costOfRevenue,deferredLongTermAssetCharges,deferredLongTermLiab,depreciation,discontinuedOperations,dividendsPaid,ebit,effectOfAccountingCharges,effectOfExchangeRate,epsActual,epsDifference,epsEstimate,extraordinaryItems,goodWill,grossProfit,incomeBeforeTax,incomeTaxExpense,intangibleAssets,interestExpense,inventory,investments,longTermDebt,longTermInvestments,maxAge,minorityInterest,minorityInterest_balance,netBorrowings,netIncome,netIncomeApplicableToCommonShares,netIncomeFromContinuingOps,netReceivables,netTangibleAssets,nonRecurring,open,operatingIncome,otherAssets,otherCashflowsFromFinancingActivities,otherCashflowsFromInvestingActivities,otherCurrentAssets,otherCurrentLiab,otherItems,otherLiab,otherOperatingExpenses,otherStockholderEquity,propertyPlantEquipment,quarter,researchDevelopment,retainedEarnings,sellingGeneralAdministrative,shortLongTermDebt,shortTermInvestments,surprisePercent,timestamp,totalAssets,totalCashFromFinancingActivities,totalCashFromOperatingActivities,totalCashflowsFromInvestingActivities,totalCurrentAssets,totalCurrentLiabilities,totalLiab,totalOperatingExpenses,totalOtherIncomeExpenseNet,totalRevenue,totalStockholderEquity,treasuryStock
2,0.16668193897186834,0.029514029271448194,0.07816072487086112,0.1556685122991739,-0.06330355253510234,UPS,3501000000,-1537000000,,3544000000,57000000,1201000000,,-601000000,517000000,1009000000,119.51,9000000,13735000000,264000000,,596000000,,-754000000,1520000000,,-14000000,1.55,0.01,1.54,,3893000000,3378000000,1661000000,316000000,2025000000,-153000000,,69000000,20460000000,55000000,1,31000000,31000000,-1332000000,1345000000,1345000000,1345000000,8069000000,-4574000000,,119.22,1520000000,1632000000,-280000000,2000000,1342000000,1056000000,,11480000000,1262000000,-5607000000,23239000000,2018-03-31,,6973000000,,23143000000,665000000,0.006,2018-02-01,44464000000,-2550000000,4067000000,-1446000000,13620000000,11149000000,43089000000,15593000000,141000000,17113000000,1344000000,-5638000000
3,0.012108792846497796,0.06352158167759603,-0.17488040094160529,-0.09207887700534767,0.04163888882203272,UPS,3785000000,-1312000000,,4214000000,665000000,69000000,,341000000,347000000,349000000,113.28,9000000,13566000000,210000000,,542000000,,-753000000,2036000000,,-37000000,1.94,0.01,1.93,,3837000000,3890000000,1926000000,441000000,2028000000,-149000000,,-62000000,20180000000,36000000,1,28000000,28000000,-101000000,1485000000,1485000000,1485000000,7918000000,-3537000000,,108.05,2036000000,1547000000,9000000,-9000000,1016000000,1163000000,,11199000000,1312000000,-5315000000,23901000000,2018-06-30,,7665000000,,22771000000,720000000,0.005,2018-04-26,45223000000,-1057000000,3133000000,-1374000000,13874000000,11488000000,42867000000,15420000000,-110000000,17456000000,2328000000,-5346000000
0,-0.4615877080665812,-0.05717488789237668,-0.17790811339198442,-0.3908004346251358,0.16109103777491973,URBN,208567000,-20334000,,234726000,-42033000,-2784000,-84783000,55783000,734000,57000,19.76,11000,595028000,115778000,,32247000,,,72888000,,690000,0.41,0.08,0.33,,,297746000,72006000,26914000,,,449957000,-1164000,,35508000,1,,,,45092000,45092000,45092000,78348000,1284808000,,20.84,72888000,121524000,,,,,,245566000,,-24744000,829106000,2017-10-31,,1309541000,224858000,,93228000,0.24200001,2017-08-16,1953447000,-67571000,46346000,-21498000,967309000,423073000,668639000,819886000,-882000,892774000,1284808000,-24744000
1,-0.24633431085043989,0.14453441295546554,0.4527235354573482,0.5029239766081872,0.03646870531295178,URBN,,-20475000,,,47494000,1823000,100614000,-37895000,28545000,10152000,29.32,,737071000,46202000,,28854000,,,102198000,,7126000,0.62,-0.01,0.63,,,352048000,53976000,0,,,,-72566000,,52451000,1,,,,0,41260000,41260000,,,,28.84,102198000,107804000,,,2491000,160230000,,,,,,2018-01-31,,,226764000,,,-0.016,2017-11-21,,-2000,133411000,-93041000,,,,986921000,-11109000,0,,
2,0.440031152647975,0.15238392022436864,0.1807151979565771,0.7526066350710898,0.0024307912036622093,URBN,158870000,-24634000,6434000,313713000,31493000,-12194000,-54379000,47022000,343000,1599000,37.07,11000,575028000,99273000,,30464000,,,53896000,,-3377000,0.38,0.07,0.31,,,280660000,53976000,12716000,,,404617000,5163000,,28596000,1,,,,41260000,41260000,41260000,88936000,1346415000,,37.73,53896000,105756000,,,,34543000,,289709000,,-18713000,819725000,2018-04-30,,1358683000,226764000,,166367000,0.22600001,2018-03-07,2051215000,226000,54115000,-19471000,1097138000,415091000,704800000,801792000,80000,855688000,1346415000,-18713000
3,1.1530825496342736,0.06651138716356098,0.15953854811480017,0.4770609318996417,-0.009998863940610076,URBN,149947000,,18770000,405727000,,,,0,,,40.8,11000,636610000,104169000,,,,,116852000,,,0.84,0.07,0.77,,,355844000,118598000,25789000,,,375657000,,,45514000,1,,,,92809000,92809000,92809000,90646000,1443672000,,41.75,116852000,104169000,,,,,,284925000,,-26601000,807084000,2018-07-31,,1451492000,238992000,,198166000,0.091000006,2018-05-23,2158535000,,,,1201768000,429938000,714863000,875602000,1746000,992454000,1443672000,-26601000
0,0.7473870160459295,0.14233471273217213,-0.006278777731268281,0.06917672491442994,0.03183820568188617,URI,612000000,-465000000,2322000000,324000000,-14000000,-156000000,-4000000,-79000000,81000000,33000000,122.54,1000000,969000000,,,63000000,,,497000000,,10000000,3.25,0.27,2.98,,3493000000,797000000,322000000,123000000,759000000,-100000000,82000000,-1000000,7677000000,,1,,,146000000,199000000,199000000,199000000,1151000000,-2041000000,,124.0,497000000,7402000000,-37000000,2000000,,,,2083000000,,-143000000,451000000,2017-09-30,,2108000000,237000000,8371000000,,0.091000006,2017-07-20,13744000000,107000000,429000000,-560000000,1639000000,1773000000,11533000000,1269000000,-175000000,1766000000,2211000000,-2220000000
1,0.8880167451596022,0.10387027688542139,0.1777378815080788,0.27446132108795473,0.0005541701444124898,URI,409000000,-145000000,2356000000,352000000,28000000,-12000000,10000000,-209000000,-623000000,8000000,144.4,1000000,1063000000,,,70000000,,,534000000,,-3000000,3.34,0.06,3.28,,4082000000,859000000,336000000,-561000000,875000000,-115000000,75000000,-1000000,8717000000,,1,,,1048000000,897000000,897000000,897000000,1233000000,-1851000000,,144.8,534000000,7834000000,-1000000,2000000,,160000000,,1539000000,,-151000000,467000000,2017-12-31,,3005000000,255000000,9440000000,,0.018,2017-10-19,15030000000,1020000000,464000000,-1453000000,1772000000,1668000000,11924000000,1388000000,-198000000,1922000000,3106000000,-2256000000
2,0.6329548455241618,0.09457785120066076,0.3112807463952503,0.5309457006106619,-0.019650633673151514,URI,513000000,-132000000,2327000000,278000000,-74000000,80000000,-9000000,103000000,-18000000,-93000000,181.91,1000000,1064000000,,,71000000,,,367000000,,-6000000,2.87,0.42,2.45,,4115000000,670000000,232000000,49000000,825000000,-109000000,84000000,-1000000,8412000000,,1,,,-307000000,183000000,183000000,183000000,1154000000,-1882000000,,186.0,367000000,7691000000,-1000000,2000000,,,,1577000000,,-176000000,467000000,2018-03-31,,3188000000,232000000,9138000000,,0.171,2018-01-25,14688000000,-532000000,642000000,-178000000,1590000000,1641000000,11630000000,1367000000,-135000000,1734000000,3058000000,-2458000000
3,0.5017520440513934,-0.027867790019442618,-0.0009435533107620131,0.23465258248165166,-0.0676842043559191,URI,859000000,-836000000,2351000000,117000000,-161000000,-51000000,-10000000,348000000,7000000,50000000,168.22,1000000,1093000000,,,67000000,,,492000000,,-3000000,3.85,0.4,3.45,,4096000000,798000000,359000000,89000000,798000000,-112000000,94000000,-1000000,8086000000,,1,,,-169000000,270000000,270000000,270000000,1203000000,-1730000000,,174.0,492000000,8228000000,-1000000,12000000,,,,1629000000,,-196000000,480000000,2018-06-30,,3458000000,239000000,8986000000,,0.116000004,2018-04-19,15108000000,-338000000,1007000000,-827000000,1506000000,2229000000,11944000000,1399000000,-133000000,1891000000,3164000000,-2646000000
0,0.23280802292263614,-0.01788092067719227,0.03674698795180742,0.026237328562910056,0.00867809900875592,USB,342589000000,,8457000000,20540000000,-8424000000,,,0,182000000,,52.08,21000000,0,,,117000000,,-536000000,0,,,0.88,0.0,0.88,,9370000000,5095000000,2158000000,589000000,3193000000,,216000000,-670000000,34515000000,117398000000,1,628000000,628000000,-1914000000,1563000000,1485000000,1569000000,,33339000000,,52.07,2202000000,300226000000,-4673000000,-49000000,4202000000,,,15749000000,390000000,-1219000000,2402000000,2017-09-30,,53023000000,2503000000,51538000000,,0.0,2017-07-19,459227000000,-7780000000,1862000000,-2506000000,26638000000,359612000000,409876000000,2893000000,-44000000,5095000000,43304000000,-18197000000
1,0.2612359550561798,0.013544018058690765,0.03456221198156695,0.08432280136848469,-0.011386030613255408,USB,347215000000,,8464000000,16405000000,-1035000000,,,0,-1969000000,,53.27,21000000,0,,,118000000,,-573000000,0,,,0.88,0.01,0.87,,9434000000,5103000000,1311000000,-375000000,3228000000,,192000000,-1032000000,32259000000,118189000000,1,626000000,626000000,-1453000000,1682000000,1611000000,1686000000,,33604000000,,53.91,1355000000,303438000000,4626000000,267000000,6892000000,,,15012000000,988000000,-1404000000,2432000000,2017-12-31,,54142000000,2760000000,50147000000,,0.011,2017-10-18,462040000000,1940000000,-169000000,-2806000000,25319000000,365103000000,412374000000,3748000000,-44000000,5103000000,43621000000,-19006000000
2,0.10601663764751401,0.055771006463527284,0.05616109366340294,0.09878916009994243,-0.014624522827653301,USB,344526000000,,8438000000,19246000000,-259000000,,,0,-354000000,,56.34,21000000,0,,,113000000,,-563000000,0,,,0.96,0.01,0.95,,9440000000,5020000000,2044000000,362000000,3388000000,,180000000,-65000000,33201000000,117404000000,1,625000000,625000000,2025000000,1675000000,1597000000,1682000000,,33720000000,,57.04,2083000000,301105000000,-2689000000,-465000000,5606000000,,,13953000000,324000000,-2193000000,2441000000,2018-03-31,,55549000000,2613000000,51828000000,,0.011,2018-01-17,460119000000,-1775000000,1434000000,82000000,26341000000,363153000000,410307000000,2937000000,-39000000,5020000000,43768000000,-20240000000
3,0.00949742777997642,-0.03371212121212108,-0.10757390239636166,-0.057454276741178645,-0.020194707285519323,USB,340080000000,,8468000000,19021000000,-225000000,,,0,1390000000,,50.0,21000000,0,,,115000000,,-567000000,0,,,1.02,0.02,1.0,,9425000000,5197000000,2199000000,441000000,3415000000,,179000000,-892000000,37172000000,118271000000,1,629000000,629000000,4457000000,1750000000,1678000000,1758000000,,34213000000,,51.06,2239000000,303644000000,-4446000000,-288000000,3940000000,,,14673000000,327000000,-2315000000,2431000000,2018-06-30,,56742000000,2631000000,56319000000,,0.02,2018-04-18,461329000000,-1229000000,3255000000,-2251000000,24143000000,359227000000,411072000000,2958000000,-40000000,5197000000,44209000000,-21022000000
0,0.39152208907172237,-0.0151898734177216,0.11063526052819417,0.18960244648318025,0.008957193604016972,USCR,123126000,-15292000,317254000,248263000,-23476000,-17220000,-1004000,12595000,-6091000,1690000,78.5,18000,277789000,,,16593000,-222000,,30190000,,-28000,0.99,-0.27,1.26,,147160000,76839000,31517000,7241000,121385000,-10552000,45429000,,617190000,,1,21608000,,-5539000,24054000,24054000,24276000,249056000,13246000,,77.9,30190000,1993000,-4287000,-8063000,1298000,11040000,,75803000,,,438789000,2017-09-30,,-10711000,30056000,688418000,,-0.214,2017-08-08,1259701000,-7846000,31091000,-46721000,550374000,238627000,977910000,324438000,1327000,354628000,281791000,-24770000
1,0.5915637860082303,-0.007697241821680634,-0.03130870381966189,0.10578984989278051,0.010289479848410672,USCR,,-8743000,,,-225682000,24319000,3557000,-35785000,4043000,-1923000,78.15,,277596000,,,18996000,,,17499000,,-28000,0.5,-0.34,0.84,,,63756000,-2164000,0,,-11309000,,,629161000,,1,21608000,,3000000,0,-3858000,-3816000,,,,71.0,17499000,,-1447000,8063000,,11917000,,,,,,2017-12-31,,,27261000,,,-0.405,2017-11-03,,1524000,10581000,-237759000,,,,323853000,-17836000,0,,
2,0.15476190476190466,-0.12402167369054784,-0.009530292716133482,0.0006877579092159358,-0.04211148535012685,USCR,115729000,-8375000,321216000,36616000,14035000,-128000,1418000,7977000,2620000,-3131000,69.75,18000,267232000,,,20575000,,,8204000,,-80000,0.18,-0.29,0.47,,220107000,60555000,-2164000,1652000,126134000,-11309000,47341000,,729826000,,1,21608000,21608000,59581000,-3858000,-3858000,-3816000,229427000,-68681000,,68.85,8204000,7161000,-3540000,1634000,1479000,,,87656000,,,664594000,2018-03-31,,-17642000,31776000,755728000,,-0.617,2018-03-01,1342319000,54836000,25936000,-66657000,324323000,225669000,1043151000,319583000,-10368000,327787000,277560000,-26032000
3,-0.07716535433070859,-0.02980132450331119,-0.3002985074626866,-0.25111821086261976,-0.002563008664889495,USCR,130279000,-12462000,324243000,21511000,-12269000,-35395000,-1443000,12283000,3337000,4289000,58.45,18000,320238000,,,22142000,,,29945000,,-18000,1.08,-0.21,1.29,,217316000,83962000,20570000,4292000,122187000,-11514000,48784000,,721801000,,1,21582000,21582000,-21890000,16265000,16265000,16278000,259831000,-43287000,,58.6,29945000,7191000,215000,500000,7282000,1200000,,82016000,,,674192000,2018-06-30,,-1377000,31875000,750554000,,-0.16299999,2018-04-30,1366575000,-22261000,21924000,-11914000,345689000,244960000,1048777000,374255000,-9375000,404200000,296216000,-26668000
0,0.1506927854753941,-0.011897924017395645,0.030375631043039197,0.07893557924917127,-0.00733458864019359,UTX,8999000000,-443000000,,8523000000,-825000000,-100000000,-183000000,428000000,-2098000000,51000000,119.54,17486000000,11043000000,1723000000,,543000000,,-533000000,2039000000,,113000000,1.73,0.05,1.68,,27916000000,4019000000,1940000000,506000000,15955000000,-258000000,10083000000,,24063000000,,1,2239000000,2239000000,423000000,1330000000,1330000000,1434000000,13128000000,-13990000000,,120.42,2039000000,7571000000,-74000000,165000000,1229000000,,,14920000000,-99000000,-7415000000,9763000000,2017-09-30,582000000,55385000000,1497000000,27260000000,,0.03,2017-07-26,96352000000,-241000000,-29000000,-668000000,32963000000,25249000000,64232000000,13023000000,-99000000,15062000000,29881000000,-42990000000
1,0.22519509476031208,0.0577478344562079,0.003903006145158594,0.034397193462821996,-0.009558315716694566,UTX,9579000000,-800000000,,8985000000,462000000,603000000,175000000,-293000000,1260000000,-179000000,119.74,17574000000,11695000000,1723000000,,558000000,,-533000000,1604000000,,2000000,1.6,0.04,1.56,,27910000000,3985000000,1705000000,1219000000,15883000000,-272000000,9881000000,,24989000000,,1,1942000000,1942000000,222000000,397000000,397000000,486000000,12595000000,-14183000000,,119.95,1604000000,7711000000,-372000000,-19000000,1397000000,5479000000,,15988000000,161000000,-7610000000,10186000000,2017-12-31,619000000,55242000000,1601000000,27485000000,,0.025999999,2017-10-24,96920000000,-700000000,2521000000,-1361000000,32858000000,24391000000,65368000000,14076000000,101000000,15680000000,29610000000,-43206000000
2,0.23282581112923695,0.06849422669075489,0.12486562474158602,0.1047673190936409,-0.00257627760174568,UTX,8875000000,-337000000,,7667000000,-1314000000,-1557000000,-631000000,1228000000,-453000000,-12000000,135.68,17641000000,11241000000,1763000000,,581000000,,-535000000,2137000000,,119000000,1.77,0.25,1.52,,28339000000,4001000000,1890000000,522000000,15995000000,-256000000,8938000000,,25153000000,,1,2093000000,2093000000,-309000000,1297000000,1297000000,1368000000,14688000000,-13800000000,,135.02,2137000000,8899000000,-46000000,-230000000,1448000000,5779000000,,16252000000,-180000000,-7021000000,10283000000,2018-03-31,554000000,55533000000,1490000000,27347000000,,0.16399999,2018-01-24,98779000000,-910000000,453000000,-976000000,32741000000,24747000000,66152000000,13105000000,-247000000,15242000000,30534000000,-42640000000
3,0.07365857900687023,0.009402338320660508,-0.08690185637157022,0.03322453761821076,-0.011076835849090806,UTX,9623000000,-372000000,,11068000000,3402000000,-721000000,-331000000,1222000000,-1021000000,313000000,122.1,17747000000,12422000000,1626000000,,592000000,,-535000000,2251000000,,-137000000,1.97,0.12,1.85,,27699000000,4283000000,2834000000,695000000,15739000000,-258000000,8979000000,,27246000000,,1,2112000000,2112000000,1288000000,2048000000,2048000000,2139000000,15246000000,-12074000000,,126.5,2251000000,8697000000,-28000000,266000000,1263000000,5788000000,,15779000000,-124000000,-7765000000,10115000000,2018-06-30,589000000,57027000000,1567000000,28309000000,,0.065,2018-04-24,101569000000,699000000,2102000000,738000000,36556000000,25068000000,68093000000,14454000000,583000000,16705000000,31364000000,-43410000000
0,0.236265120967742,0.037761793949650846,0.07635765222161273,0.20041600391533088,0.015072866415253124,V,179000000,-195000000,16900000000,9874000000,2437000000,-20000000,,41000000,1359000000,-900000000,99.6,,167000000,81000000,,-138000000,,-458000000,3214000000,,142000000,0.9,0.05,0.85,,15110000000,4688000000,3099000000,959000000,28681000000,-148000000,,-669000000,16618000000,2020000000,1,,,2488000000,2140000000,2066000000,2140000000,2554000000,-16557000000,,99.6,3214000000,1723000000,-405000000,,2499000000,6423000000,,8605000000,,826000000,1420000000,2017-09-30,,9508000000,1327000000,18367000000,3482000000,0.059,2017-07-21,67977000000,380000000,2767000000,-852000000,19023000000,9994000000,35217000000,1641000000,-115000000,4855000000,27234000000,826000000
1,0.3034748106288325,0.05313775014571598,0.07496281606346056,0.1806795905031584,0.010460730368275092,V,108000000,-141000000,16761000000,8138000000,-1736000000,-146000000,,-51000000,449000000,-157000000,109.55,,160000000,,,145000000,,-458000000,3327000000,,80000000,1.08,0.09,0.99,,15162000000,4702000000,3239000000,717000000,28109000000,-154000000,,-566000000,16621000000,2773000000,1,,,-1750000000,2522000000,2434000000,2522000000,2899000000,-15346000000,,109.41,3327000000,1585000000,150000000,,2359000000,6710000000,,8769000000,,1198000000,2238000000,2017-12-31,,9966000000,1230000000,16621000000,3307000000,0.091000006,2017-10-25,67154000000,-3871000000,2762000000,-707000000,17287000000,8363000000,33753000000,1535000000,-88000000,4862000000,27925000000,1198000000
2,0.524987869966036,0.08707306528318193,0.14311693035097295,0.24131121642969977,-0.039010744743211444,V,136000000,-213000000,16713000000,8142000000,4000000,33000000,,25000000,1357000000,-1353000000,120.91,,169000000,,,153000000,,-490000000,3336000000,,126000000,1.11,0.09,1.02,,15372000000,4904000000,3217000000,612000000,28537000000,-153000000,,-21000000,16624000000,2711000000,1,,,,2605000000,2516000000,2605000000,3760000000,-15282000000,,123.72,3336000000,1520000000,-600000000,,2477000000,7726000000,,8764000000,,1722000000,2366000000,2018-03-31,,10192000000,1415000000,16624000000,3483000000,0.088,2018-02-02,69042000000,-2512000000,2820000000,-430000000,18536000000,9551000000,34939000000,1737000000,-119000000,5073000000,28627000000,1722000000
3,0.3159266094886548,0.03245315161839857,-0.026816539542352524,0.12722031061099215,0.04729223091889473,V,145000000,-169000000,16686000000,8505000000,363000000,31000000,,8000000,1239000000,-122000000,127.08,,169000000,,,152000000,,-487000000,3485000000,,-295000000,1.2,0.11,1.09,,15204000000,5071000000,2812000000,483000000,27628000000,-155000000,,-13000000,16627000000,2960000000,1,,,,2329000000,2248000000,2329000000,2835000000,-14984000000,,125.14,3485000000,1505000000,-600000000,,3286000000,8999000000,,7296000000,,736000000,2387000000,2018-06-30,,10426000000,1434000000,16627000000,3302000000,0.101,2018-04-26,68175000000,-2811000000,3637000000,-168000000,18491000000,10934000000,34857000000,1755000000,-673000000,5240000000,27848000000,736000000
0,0.549301505493015,-0.01737634408602151,-0.0028805865921787133,0.32871932069326526,0.017701112934660975,VAC,76766000,-9823000,1184635000,440074000,357871000,-4985000,11105000,-7057000,27611000,-19446000,116.27,369000,150665000,,,5610000,,-38000,60723000,,1069000,1.41,0.25,1.16,,,187916000,63129000,22367000,,-2642000,735072000,,1146001000,,1,,,417979000,40762000,40762000,40762000,1212509000,949222000,,118.0,60723000,119942000,-26021000,-2008000,61701000,60247000,,358263000,111910000,17156000,253738000,2017-09-30,,436196000,127193000,1153222000,,0.216,2017-08-03,2823036000,311970000,56657000,-11825000,2449356000,362329000,1873814000,277858000,2406000,338581000,949222000,-671978000
1,1.0979702732939112,0.034844304296413275,0.12901006278489735,0.08246062505153806,0.040459317349245565,VAC,145405000,-5130000,1188538000,409059000,-11163000,-19399000,15549000,110464000,-70973000,-82113000,136.69,369000,150115000,,,5692000,,-21255000,53627000,,-66000,1.56,0.4,1.16,,,295521000,45006000,-63034000,,-4392000,716533000,,1095213000,,1,,,-61570000,108040000,108040000,108040000,1273805000,1045020000,,134.55,53627000,172516000,-888000,-9000000,81553000,63062000,,277017000,111910000,16745000,252727000,2017-12-31,,533601000,129984000,1095213000,,0.345,2017-11-02,2906193000,-77368000,71385000,-5114000,2480950000,488943000,1861173000,392009000,-8621000,445636000,1045020000,-677488000
2,0.4404448938321537,-0.061837339479749676,0.06281706953148336,0.25903667697746346,-0.027974349880420125,VAC,79959000,-2763000,1184106000,323831000,-105483000,29203000,1417000,3031000,22272000,-78187000,138.53,370000,130236000,,,5601000,,-21255000,53574000,,1726000,1.39,-0.15,1.54,,,188943000,46690000,10709000,,-4317000,726969000,,1005129000,,1,,,-86341000,35981000,35981000,35981000,1195821000,1066230000,,146.06,53574000,200768000,-961000,-9000000,61298000,96647000,,301365000,,22989000,251264000,2018-03-31,,554709000,135369000,1012350000,,-0.096999995,2018-02-27,2759951000,-118700000,23254000,-11763000,2307919000,380006000,1693721000,265605000,-6884000,319179000,1066230000,-672955000
3,0.08246787537405376,-0.0737309835818648,-0.1926081533512769,-0.058629927286643735,-0.03297955814278965,VAC,84331000,-4727000,1190448000,547667000,333074000,-4704000,35423000,-32903000,24379000,-7154000,119.0,370000,150988000,,,5770000,,-10672000,64076000,,-1019000,1.59,-0.23,1.82,,,206383000,17380000,6619000,,-4112000,690154000,,1325055000,,1,,,322390000,10761000,10761000,10761000,1235398000,1065641000,,120.0,64076000,166875000,-5604000,-2562000,170536000,95816000,,294821000,,15774000,246940000,2018-06-30,,554795000,142307000,1332276000,,-0.126,2018-05-03,3057570000,306063000,35199000,-7169000,2643755000,364832000,1991929000,293295000,-46696000,357371000,1065641000,-679972000
0,0.6560846560846563,0.11520190023752974,0.07560137457044669,-0.1289424860853431,0.0021276603771166066,VALE,12712000000,-2713000000,,14949000000,-3973000000,-3075000000,-173000000,113000000,865000000,-223000000,9.41,77300000000,17099000000,21069000000,,2916000000,-346000000,-7000000,10245000000,,-380000000,0.43,0.1,0.33,,13343000000,11501000000,10569000000,3061000000,14062000000,-1199000000,12934000000,-341000000,81254000000,12665000000,1,4671000000,4671000000,-7780000000,7143000000,7143000000,7508000000,18853000000,115155000000,,9.37,10245000000,42052000000,-479000000,-477000000,15907000000,9532000000,,60984000000,297000000,44016000000,178296000000,2017-09-30,285000000,23990000000,409000000,87455000000,17000000,0.303,2017-07-27,323423000000,-8259000000,7566000000,-2907000000,63005000000,33954000000,176192000000,18355000000,324000000,28600000000,142560000000,41270000000
1,0.5220913107511047,0.0345345345345347,0.09829968119022325,0.2274346793349169,-0.04502368137395513,VALE,,-2943000000,,,3523000000,41000000,153000000,0,1958000000,-1956000000,9.88,,0,,,2735000000,-271000000,-7000000,0,,159000000,0.36,0.07,0.29,,,0,7784000000,0,,-1486000000,,-52000000,,,1,3670000000,,-7448000000,0,5112000000,5445000000,,,,10.3,9824000000,,-8000000,-303000000,,,,,260000000,,,2017-12-31,223000000,,402000000,,,0.241,2017-10-26,,-12515000000,6970000000,9240000000,,,,0,0,0,,
2,0.3656927426955703,0.1103448275862069,0.319672131147541,0.356741573033708,-0.05387553655271129,VALE,11960000000,-2943000000,,17841000000,3523000000,41000000,153000000,-1172000000,1958000000,-1956000000,13.73,77300000000,16970000000,20298000000,,2735000000,-271000000,-4721000000,9824000000,,159000000,0.3,-0.06,0.36,,13467000000,10962000000,7784000000,2339000000,15093000000,-1486000000,13184000000,-52000000,69754000000,15785000000,1,3670000000,3670000000,-7448000000,5112000000,5112000000,5445000000,13426000000,119997000000,,14.38,9824000000,38733000000,-346000000,8699000000,6007000000,6823000000,,58521000000,260000000,47082000000,179979000000,2018-03-31,223000000,26921000000,402000000,79620000000,22000000,-0.16700001,2018-02-28,313707000000,-12515000000,6970000000,9240000000,50650000000,33205000000,161480000000,18108000000,-2040000000,27932000000,148557000000,44336000000
3,0.5942857142857143,0.09929078014184389,0.09842519685039375,0.3570038910505837,-0.01954459607297017,VALE,13832000000,-2558000000,,24557000000,6716000000,589000000,-885000000,-205000000,8275000000,1717000000,13.68,77300000000,19463000000,25199000000,,3112000000,-39000000,,10465000000,,2002000000,0.01,-0.25,0.26,,14449000000,11771000000,-1923000000,-2293000000,16356000000,-1931000000,15418000000,-28000000,72740000000,16500000000,1,3623000000,3623000000,-6551000000,306000000,306000000,370000000,14294000000,130910000000,,13.65,10465000000,44886000000,-20000000,446000000,5174000000,6021000000,,66147000000,294000000,59918000000,187816000000,2018-06-30,330000000,27243000000,440000000,82775000000,68000000,-0.96199995,2018-04-25,339646000000,-6571000000,12909000000,-1570000000,59639000000,35421000000,174308000000,20769000000,-12388000000,31234000000,161715000000,57172000000
0,0.5669706469079507,0.11170642943792952,0.1166734362307067,0.19597607395323546,0.014086011683602488,VC,429000000,-22000000,1333000000,732000000,2000000,21000000,-7000000,-19000000,3000000,-15000000,111.53,1000000,649000000,49000000,,20000000,9000000,-14000000,62000000,,4000000,1.42,0.17,1.25,,46000000,116000000,55000000,8000000,82000000,-4000000,174000000,2000000,347000000,40000000,1,118000000,118000000,1000000,43000000,43000000,47000000,647000000,487000000,,110.64,62000000,154000000,-17000000,1000000,7000000,209000000,,389000000,,-194000000,361000000,2017-09-30,,1420000000,54000000,391000000,,0.136,2017-07-27,2279000000,-26000000,45000000,-21000000,1596000000,810000000,1546000000,703000000,-7000000,765000000,615000000,-2139000000
1,0.8207462686567164,-0.016209677419354862,0.09378642517708236,0.18459895125267023,0.036856440643710686,VC,470000000,-30000000,1339000000,706000000,-26000000,-19000000,12000000,-15000000,53000000,5000000,126.57,1000000,720000000,46000000,,20000000,9000000,-14000000,13000000,,2000000,1.64,-0.08,1.72,,47000000,77000000,35000000,14000000,85000000,-6000000,189000000,,347000000,41000000,1,124000000,124000000,2000000,25000000,25000000,21000000,666000000,505000000,,121.56,13000000,151000000,-9000000,-47000000,6000000,146000000,,395000000,,-174000000,377000000,2017-12-31,,1445000000,61000000,393000000,,-0.047,2017-10-26,2304000000,-36000000,86000000,-78000000,1603000000,801000000,1543000000,784000000,22000000,797000000,637000000,-2148000000
2,0.3287407882089075,-0.02591606639523958,-0.03685066191840203,0.09198630738172553,0.025239435007252325,VC,493000000,-44000000,1291000000,523000000,-183000000,48000000,-6000000,30000000,-8000000,-70000000,127.59,1000000,685000000,47000000,,21000000,2000000,-14000000,75000000,,7000000,2.08,0.29,1.79,,48000000,129000000,88000000,21000000,85000000,-4000000,199000000,,347000000,45000000,1,109000000,109000000,-12000000,65000000,65000000,67000000,637000000,373000000,,122.45,75000000,161000000,-4000000,3000000,10000000,155000000,,396000000,,-157000000,389000000,2018-03-31,,1510000000,54000000,382000000,,0.162,2018-02-22,2145000000,-230000000,81000000,-41000000,1417000000,787000000,1530000000,739000000,13000000,814000000,506000000,-2296000000
3,0.19188417618270814,0.059356592659719265,-0.11439393939393938,-0.04618146214099217,0.06025218795688579,VC,435000000,,1302000000,525000000,,,,0,,,124.16,1000000,654000000,44000000,,,-1000000,,49000000,,,1.37,-0.1,1.47,,45000000,104000000,49000000,12000000,80000000,-3000000,197000000,,348000000,48000000,1,100000000,100000000,,35000000,35000000,37000000,566000000,391000000,,114.3,49000000,155000000,,,8000000,137000000,,369000000,,-195000000,372000000,2018-06-30,,1545000000,55000000,378000000,,-0.068,2018-04-26,2036000000,,,,1336000000,703000000,1420000000,709000000,0,758000000,516000000,-2332000000
